"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Euro area","EMU","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","197.881740354367","194.288996786068","198.563744092302","199.336159378653","193.1307753852","194.105271299025","190.75123271415","191.467598874925","191.339312658681","196.267349725955","188.630801598037","190.679096988193","188.735264606619","186.92309255829","186.562388826164","186.88071279635","186.340803039547","182.789966609135","181.235373219053","179.213088065789","177.868860812217","174.856181563897","171.456067243318","172.459221016232","168.928347950731","166.080063230606","161.418043671012","158.445657596469","156.31894309212","156.124865617507","155.841597425465","156.743665796437","152.904154256758","150.984139419077","148.877650055347","146.719044727877","142.096589147073","136.418826246484","133.227569362237","131.112362586728","128.678977412143","126.581775448978","124.413351920073","122.350831620961","116.881218427473","115.261860578516","112.383240410915","110.164998818585","107.155732523269","104.707798975239","101.663597051783","98.7194884981942","96.0796475688994","93.0622195627907","89.7368701379884","89.9920540308798","86.9392211534105","85.0697451876271","83.8413140133481","81.0766540430707","82.2877923502886","","","",
"Eritrea","ERI","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","523.964","520.465","519.5","517.345","513.43","510.616","507.966","509.266","508.102","503.409","502.092","499.116","497.004","493.861","516.124","537.544","534.693","529.853","522.246","516.661","492.652","486.615","503.668","494.685","488.119","485.289","456.638","466.942","457.194","470.421","428.157","421.04","368.905","362.187","356.281","348.901","343.786","343.812","643.227","772.718","383.152","335.075","329.118","324.867","317.492","310.99","294.28","288.468","282.773","274.319","269.57","263.619","256.558","255.451","250.365","244.416","243.233","239.021","234.181","231.268","234.245","245.654","244.289","",
"Spain","ESP","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","178.114","172.224","175.85","175.981","170.817","167.692","168.584","167.034","163.38","172.416","164.68","170.39","158.623","162.687","160.711","158.948","157.188","153.285","152.933","149.857","145.031","143.009","138.08","139.023","139.805","141.379","138.158","138.56","142.042","145.002","144.769","146.386","143.36","139.883","137.579","137.928","135.784","125.842","121.282","122.004","118.721","116.551","114.494","113.835","109.517","107.352","103.369","100.531","96.788","92.228","88.989","85.896","83.213","79.599","77.539","77.049","74.559","73.051","72.324","69.622","74.242","71.991","","",
"Estonia","EST","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","244.737","239.289","235.886","244.936","235.558","231.587","234.206","242.848","246.607","259.218","256.377","260.265","271.554","258.262","261.686","280.77","286.99","283.72","303.158","310.457","303.052","307.545","297.974","306.578","305.903","295.567","260.958","262.271","266.357","271.676","300.013","316.458","323.353","363.257","412.734","390.308","332.11","329.686","342.904","317.751","308.009","325.356","312.834","292.249","288.777","274.185","272.526","276.966","243.48","229.24","203.039","203.78","198.315","169.327","181.112","169.877","168.184","154.542","157.234","147.038","","","","",
"Ethiopia","ETH","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","475.608","469.276","467.011","461.052","462.094","460.178","485.043","460.775","457.861","458.519","458.137","458.17","472.002","471.764","494.045","501.199","486.796","487.128","488.804","468.214","459.459","453.636","455.967","532.699","530.739","516.718","511.717","433.643","448.943","457.127","475.66","437.691","420.185","415.599","411.947","408.581","400.487","397.302","397.557","427.436","392.511","388.578","391.491","380.221","376.493","374.864","360.798","348.411","336.02","325.346","313.305","300.98","292.922","286.512","280.699","275.376","270.596","262.852","260.701","255.844","263.664","277.053","268.213","",
"European Union","EUU","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","194.9425611928","191.907250541139","196.625289074856","195.009173625853","189.278043291555","190.205496488308","187.056224497915","190.113910985741","190.159809970947","196.132675822445","190.291506402069","193.485016336502","190.031153810454","190.063626013984","188.77828196792","190.955716717193","192.049907307751","191.18679470917","191.432825007036","190.609981059588","192.657791745571","188.281709917184","185.31157142179","187.958601826409","186.427632129101","185.738230967088","181.947798774842","179.780051369556","177.631632629883","178.986833274332","175.134787956461","176.723106564778","174.139575310514","171.292822458877","169.558581177511","168.006525566514","163.189417531798","158.354345844405","154.663357160728","152.132284818139","147.723433850197","145.021133198353","143.154797072927","141.891780460305","137.882778501885","135.558800405983","132.494444345131","129.778412316753","125.895128302684","122.704659368851","119.07515496723","115.474650389748","112.352524193792","108.270646743422","104.568032040503","104.520573878084","101.174413508939","98.7796175483636","97.575531988308","94.2832248712084","90.8666431240687","","","",
"Fragile and conflict affected situations","FCS","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","427.19769957869","426.262586114617","419.174052662762","419.24001685684","413.611544591941","414.160462117207","414.372811737174","419.74970078596","413.455396420118","412.875026169471","403.083592949146","394.002992069495","395.471425197548","386.774338424883","384.275257691894","384.610568197547","380.83003685813","375.399641887329","377.476507135056","375.620744962372","376.213033668688","377.070360146807","382.240672936069","387.448844303243","396.837533119902","394.703116368818","388.244072558549","389.808263089007","395.967624529849","378.489565027042","381.692736285031","378.137882038492","379.795329945264","376.770685583814","366.599701687699","375.427145697076","376.713069478397","373.924467833653","382.873181173675","374.215578105559","360.469251144434","359.134391543219","355.907697298279","355.496753790928","354.267743004827","351.338721019112","344.88443850445","339.966630564386","336.072042721188","323.345412199778","320.276100040168","311.314083173538","310.845164913332","308.354071223388","306.10911454968","301.600000096129","299.534813740745","296.004245142134","292.462585774726","288.278874034738","299.388198616177","313.219484368256","305.682299287255","",
"Finland","FIN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","254.083","255.175","262.441","261.564","258.377","265.116","256.956","257.265","259.429","266.892","253.924","263.342","250.961","244.629","248.947","234.771","235.879","233.883","221.575","215.752","204.126","203.725","195.301","188.479","187.903","189.038","189.024","182.906","188.015","184.473","183.067","175.568","168.724","162.809","154.649","156.228","153.78","150.892","148.682","145.398","144.431","137.82","133.525","134.905","136.514","137.234","132.326","133.39","129.197","123.904","120.426","115.107","107.877","104.868","98.834","94.538","94.85","90.175","89.882","87.746","91.947","86.89","86.489","",
"Fiji","FJI","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","355.258","354.119","346.812","340.837","335.187","326.885","326.776","320.979","323.087","334.877","333.749","334.45","338.626","356.357","343.453","343.017","344.428","341.182","338.531","329.081","336.461","338.572","340.434","333.133","323.874","312.065","313.107","310.593","308.211","306.043","302.98","301.613","298.177","296.141","294.416","291.993","290.282","288.716","286.851","285.42","294.554","293.133","304.856","293.2","286.732","282.011","275.542","274.774","272.757","269.125","264.011","260.513","256.419","259.781","259.844","270.839","256.585","245.053","242.047","238.493","235.5","244.298","240.041","",
"France","FRA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","217.036","214.39","219.341","222.354","212.061","217.854","212.846","213.778","213.054","217.929","204.659","208.877","209.243","206.228","204.52","205.232","207.233","201.006","198.331","198.265","195.909","192.75","191.696","190.313","187.453","185.106","181.793","174.992","172.562","171.342","167.565","165.877","163.67","162.367","159.833","156.392","152.142","146.084","143.194","141.157","138.639","138.186","136.68","134.868","126.87","126.589","123.283","120.77","118.248","118.419","115.675","112.601","109.097","105.322","100.472","101.59","97.921","95.38","94.2","91.761","92.916","93.641","","",
"Faroe Islands","FRO","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","334.521","326.629","318.72","322.395","319.189","314.858","317.652","314.091","310.244","306.825","308.35","303.84","301.87","301.382","300.896","300.268","299.431","300.137","296.052","299.245","290.78","284.362","280.192","266.446","258.216","252.693","250.949","248.362","241.049","238.741","231.753","229.719","229.782","223.449","223.783","214.01","209.125","201.852","198.301","194.769","191.166","180.86","184.607","177.293","175.615","176.283","169.378","171.405","174.365","176.912","176.392","176.524","177.32","177.111","179.812","183.395","183.684","190.702","198.084","207.412","219.922","219.939","217.387","",
"Gabon","GAB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","402.961","397.343","392.742","387.553","387.258","377.652","373.328","370.602","366.215","364.182","357.023","352.305","348.336","347.519","343.586","340.495","336.218","331.229","326.931","324.734","320.745","320.826","317.37","311.099","309.388","304.773","299.07","298.675","296.865","293.18","292.782","292.396","285.799","285.637","285.357","287.561","290.725","292.179","287.064","289.73","292.688","288.907","292.417","292.622","290.557","293.051","290.041","290.296","289.413","293.253","285.536","291.846","286.151","287.784","288.782","284.023","278.609","280.328","279.043","269.162","270.109","285.584","287.564","",
"United Kingdom","GBR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","186.211","188.075","187.241","189.592","184.218","183.972","184.217","176.861","179.013","182.491","180.28","176.118","179.238","179.114","176.043","171.309","171.754","166.946","168.413","168.58","161.793","157.789","153.708","149.983","145.223","143.619","141.297","137.5","134.77","130.522","129.27","126.785","122.738","122.623","118.108","118.726","116.981","114.328","113.608","112.402","108.445","107.221","105.896","103.807","99.554","97.444","99.258","97.559","96.722","94.258","91.112","87.285","83.932","85.183","83.899","84.576","85.661","84.604","87.127","85.252","94.184","97.839","","",
"Georgia","GEO","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","322.368","323.565","318.491","316.668","312.748","306.366","309.706","306.573","300.52","299.012","298.332","295.355","290.188","282.531","281.613","278.198","275.99","271.809","268.415","266.786","260.881","260.121","256.35","260.802","258.648","256.234","256.659","257.343","256.412","262.718","262.996","267.726","284.053","292.422","257.483","256.9","256.546","253.223","249.762","248.236","246.438","252.144","250.203","248.519","246.949","244.321","244.422","239.429","253.387","241.07","238.993","235.616","240.062","236.467","228.461","224.903","220.703","217.559","222.556","221.687","231.779","253.072","253.884","",
"Ghana","GHA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","410.517","406.193","406.498","404.231","406.197","404.116","404.51","406.189","405.374","405.51","403.472","404.824","401.595","398.062","395.366","391.533","387.294","383.962","379.793","378.202","374.068","375.447","371.09","369.516","364.8","364.336","356.149","346.445","340.138","331.854","326.167","321.237","320.05","312.517","322.424","315.288","314.353","312.533","307.457","303.735","303.858","310.299","308.468","304.584","306.01","299.552","296.581","299.038","295.062","294.58","291.312","290.586","292.002","285.68","281.682","281.403","274.45","273.793","274.577","268.562","281.151","287.935","285.671","",
"Gibraltar","GIB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","187.409","184.727","184.893","180.847","185.959","186.998","187.02","182.503","177.937","188.651","177.649","172.108","171.777","167.522","166.753","162.628","167.397","160.602","159.849","158.887","153.461","148.368","148.885","144.132","137.64","137.263","131.958","139.295","127.585","135.478","123.253","127.725","132.372","114.244","108.703","122.059","114.875","100.51","93.715","89.094","84.202","82.873","94.649","93.591","84.079","90.028","96.115","110.548","97.557","82.279","88.421","84.339","65.86","90.498","88.398","95.915","76.9","75.122","72.081","69.591","69.334","87.431","65.868","",
"Guinea","GIN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","463.43","460.798","460.403","459.064","457.389","454.99","451.48","449.573","444.413","443.769","440.707","437.569","433.636","431.163","429.858","424.972","419.833","418.074","413.579","408.458","403.748","399.453","389.356","385.021","375.996","368.982","362.801","356.698","355.313","353.428","354.245","352.884","346.699","342.355","345.626","338.363","331.861","324.78","314.524","317.842","322.817","330.948","323.098","323.754","324.259","322.853","320.611","319.663","316.592","313.624","312.9","309.62","309.744","303.593","306.27","300.582","286.703","286.215","281.443","280.338","288.494","303.082","302.55","",
"Gambia, The","GMB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","483.826","481.333","478.896","475.274","473.51","469.757","465.198","461.828","459.598","456.423","451.081","449.753","446.862","442.805","441.261","438.067","432.684","428.548","433.894","420.983","416.103","476.179","405.859","401.221","398.326","392.836","390.415","384.976","376.963","373.857","368.546","362.582","355.249","348.25","334.88","328.679","324.245","329.693","327.619","328.487","329.7","332.619","334.676","325.99","320.26","320.689","310.774","303.868","293.208","294.197","287.256","278.103","275.341","273.392","277.921","275.021","271.493","275.099","275.69","269.133","292.306","302.788","291.768","",
"Guinea-Bissau","GNB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","464.621","461.405","461.563","604.559","601.474","597.227","595.567","593.329","589.713","584.443","582.306","578.035","573.491","570.885","435.558","433.412","429.216","429.394","426.606","422.474","418.827","418.278","414.087","411.444","411.84","408.042","407.35","404.457","398.483","397.961","396.461","395.45","391.788","391.345","399.973","393.644","400.245","430.971","499.843","487.998","427.894","428.466","424.561","421.567","412.834","415.494","402.493","390.184","389.036","381.983","378.484","367.039","358.19","353.169","351.273","345.857","339.359","332.507","331.077","324.474","353.359","362.432","358.534","",
"Equatorial Guinea","GNQ","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","444.874","443.754","440.256","438.158","438.768","435.66","435.683","433.381","434.251","742.407","740.905","616.742","458.377","457.222","536.261","636.963","778.875","541.599","540.815","568.023","404.018","399.332","396.322","392.789","391.968","390.108","386.89","383.552","382.749","382.254","377.6","376.978","377.054","373.763","372.726","372.045","372.521","368.348","364.076","363.542","359.711","355.21","352.223","347.115","343.786","341.416","336.607","333.55","329.31","328.137","325.384","320.682","316.112","313.154","312.676","308.122","302.471","302.801","296.427","291.035","318.217","321.862","313.243","",
"Greece","GRC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","191.545","170.524","171.39","167.015","169.775","160.052","157.914","161.842","161.837","157.668","151.31","148.655","152.66","150.483","144.323","146.54","145.48","146.077","139.125","136.817","138.439","133.836","131.095","128.467","125.981","121.673","118.548","121.034","115.48","115.247","114.09","113.841","115.786","112.428","111.82","112.661","112.957","109.427","111.2","111.488","112.969","109.558","109.411","110.006","109.06","108.017","106.785","108.105","104.359","103.61","99.991","100.439","101.511","95.259","93.78","95.382","89.747","91.658","86.587","86.395","93.517","103.661","97.409","",
"Grenada","GRD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","312.176","302.4","291.06","275.916","272.902","282.767","281.535","286.752","271.475","266.833","261.896","257.544","252.81","246.468","241.368","235.613","236.11","246.522","244.714","242.346","240.751","239.834","237.45","414.39","232.92","230.618","231.168","227.143","224.63","221.054","217.658","213.92","209.444","206.188","205.044","202.568","200.389","197.776","195.425","193.264","192.935","188.543","188.656","193.334","204.71","194.757","193.856","186.013","178.013","173.414","171.448","168.122","170.93","167.679","169.917","167.442","168.029","164.607","161.321","157.885","154.437","150.965","158.459","",
"Greenland","GRL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","305.346","319.169","341.801","355.377","342.614","320.358","298.639","296.927","279.599","276.741","289.222","297.17","291.434","294.302","302.53","308.482","316.712","331.437","336.083","340.359","334.939","334.047","332.313","333.535","334.611","331.961","338.592","338.59","329.35","325.136","337.506","320.711","295.769","302.333","297.431","293.539","291.916","292.987","297.114","289.412","280.707","271.011","260.798","243.346","247.394","239.225","233.358","230.309","225.373","230.384","238.535","226.401","214.902","205.194","202.932","199.838","199.006","195.615","198.501","198.185","197.516","197.337","194.039","",
"Guatemala","GTM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","402.476","393.246","387.084","384.133","384.567","394.395","406.842","412.642","420.196","427.474","415.281","397.227","377.127","348.97","336.106","332.452","419.94","344.973","363.344","373.451","396.253","420.248","560.604","342.115","324.242","315.525","311.109","302.604","298.105","302.556","312.104","320.567","326.965","323.593","324.966","322.538","314.24","305.957","297.976","289.805","284.75","282.369","281.718","281.47","280.701","279.826","273.525","267.44","260.833","253.68","247.396","241.778","236.832","232.777","229.433","227.288","223.826","220.571","216.988","210.311","239.504","275.128","280.029","",
"Guam","GUM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","357.992","347.677","338.814","329.245","319.921","323.076","327.2","317.626","310.095","300.768","300.54","292.102","292.931","286.325","283.083","272.595","265.753","255.672","246.2","231.947","228.21","226.146","223.203","220.585","218.179","215.506","213.267","210.948","208.015","205.437","198.751","203.456","201.795","199.123","200.277","199.279","202.313","201.758","200.581","197.246","195.377","188.223","186.736","177.489","172.137","173.06","177.017","179.117","180.924","184.655","190.723","195.315","195.783","193.86","193.571","193.633","188.827","184.151","179.411","174.733","171.021","176.508","171.278","",
"Guyana","GUY","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","393.676","388.617","382.238","377.426","373.37","369.614","366.486","363.744","361.203","358.749","357.158","355.25","353.595","352.224","350.461","349.055","347.387","346.467","345.294","344.53","344.256","343.866","344.289","344.388","344.772","347.155","347.383","347.375","346.862","346.241","344.962","342.78","344.78","339.011","337.569","346.416","350.653","353.331","345.136","340.165","338.359","335.609","337.063","341.538","339.456","335.547","327.644","318.52","319.177","314.545","312.097","308.601","305.093","301.917","292.555","287.822","286.457","283.129","280.299","275.732","284.375","339.631","331.25","",
"High income","HIC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","225.292844027699","221.992713867814","223.870605364696","223.223666854553","218.234563270373","219.177993846575","218.574007899307","218.291551012741","220.86577809837","224.536929204459","221.97824041778","220.705735091386","219.132271318582","217.538008967436","214.378740892609","214.094261479173","213.268156379986","212.966352258515","212.177821890504","210.7067114387","211.191779973202","205.817121138824","201.294365994474","201.531311738527","199.740605490461","194.876840999687","186.083177940557","183.70442369623","182.807340534615","184.136676654554","181.791921191768","181.727784848156","184.121012096942","191.972154596886","195.104420554807","191.27019658187","181.988421459354","173.181956044701","169.628154878089","171.763816049301","171.787414993345","170.703260867947","170.30575416283","170.248203327031","165.923258544987","164.529309933189","157.869221007758","152.386194087333","149.037661568138","143.857609438683","140.419253808298","136.297246493526","132.130552359866","128.952935351277","127.057135581399","104.033725761614","103.520527504906","102.542610399501","101.60792902629","99.7972775052597","108.587155323814","120.031225773107","","",
"Hong Kong SAR, China","HKG","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","289.019","278.106","271.217","265.673","252.487","236.62","233.06","225.357","219.57","218.395","214.823","206.762","199.198","190.609","179.428","175.429","171.965","177.843","172.557","165.526","152.083","144.35","140.933","137.24","133.284","125.96","124.015","122.015","121.579","118.92","116.992","113.765","110.664","108.238","104.256","100.748","97.499","95.32","92.087","90.731","87.767","85.26","84.3","84.79","82.886","79.809","78.423","76.959","76.105","74.298","71.534","69.756","67.389","65.466","63.1","61.269","59.847","57.845","55.832","54.412","52.867","51.22","56.721","",
"Honduras","HND","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","392.023","388.571","377.234","373.446","372.211","364.229","358.474","355.037","345.74","342.77","339.136","335.326","329.673","348.394","342.461","307.086","301.029","295.36","289.113","284.536","279.783","274.638","273.158","267.776","263.712","258.946","253.769","252.5","249.239","244.801","242.283","236.157","235.919","231.722","229.446","221.717","219.715","213.399","239.788","205.942","204.301","202.7","194.425","194.325","194.769","186.628","186.678","185.871","186.888","180.686","181.202","179.382","177.192","176.103","169.177","168.72","168.372","167.817","167.327","167.375","185.81","208.186","198.67","",
"Heavily indebted poor countries (HIPC)","HPC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","473.253755173154","471.582492294705","457.900903691589","459.976386937272","456.167175906027","456.315692126317","455.902295834267","449.765344960513","445.571243647058","443.745790014052","440.471521071723","437.949445063987","442.801559056015","430.07435825352","428.195764662796","424.638174515056","419.423975909835","415.982962969024","418.452702303925","414.657810825822","409.303686980257","406.648793005779","408.045820728343","424.228426602397","436.774241057691","433.012776423662","424.20429127405","424.597709754578","429.29213629315","410.614729421735","416.378751066738","413.07138424307","417.438779721314","411.298449557562","403.538125790737","401.392343553576","404.101733307705","401.708900240614","415.724960557626","404.026941137766","385.077290995871","382.126556133358","379.184862762343","373.650786265383","369.622979642596","363.596639112933","353.567670706086","348.01780436211","342.365630268176","334.469094417913","332.037309108131","321.316810685858","315.234420598469","310.233284866314","304.480430872373","299.85145758711","293.802326361237","290.165692952257","287.017263425101","282.755877871337","294.900504546338","308.968219314337","300.989836823424","",
"Croatia","HRV","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","238.047","231.563","230.957","227.541","225.443","221.63","219.422","223.625","225.794","227.31","229.377","226.908","225.655","222.015","220.334","217.216","217.97","220.397","224.32","228.065","236.517","240.224","245.946","260.748","240.94","230.774","222.978","222.423","218.701","215.431","212.355","267.79","210.759","200.271","189.56","204.88","186.869","187.982","188.877","186.985","178.283","176.632","176.413","177.677","166.015","166.393","158.655","159.698","155.357","149.715","142.919","135.598","133.857","125.021","119.722","121.652","112.71","110.411","106.448","99.528","104.715","110.749","98.538","",
"Haiti","HTI","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","412.657","407.8","404.322","413.98","396.601","394.025","391.359","386.484","383.269","379.331","375.516","374.025","374.863","376.813","378.772","380.725","379.98","381.35","383.888","382.924","379.932","379.214","378.86","377.108","376.395","377.016","377.457","373.324","370.347","374.05","372.099","375.215","368.62","362.879","357.136","349.209","343.294","341.167","334.035","323.955","321.552","324.204","321.858","313.46","321.466","305.535","303.439","299.069","296.519","292.412","501.256","299.163","289.88","288.287","285.009","282.932","283.233","279.025","278.779","279.393","282.028","297.684","291.572","",
"Hungary","HUN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","188.825","180.848","189.925","186.217","181.449","182.621","176.357","184.688","190.728","193.371","199.399","207.104","202.01","202.101","208.94","213.849","215.935","222.5","239.469","246.615","263.226","271.782","270.435","288.808","291.369","291.392","289.983","283.412","278.613","298.822","305.087","306.528","325.073","328.648","326.483","317.913","296.354","287.483","292.771","290.064","271.44","260.615","259.032","257.047","252.792","256.342","249.886","245.63","233.087","228.461","218.943","206.225","195.724","182.243","179.963","177.627","172.279","168.058","166.734","159.172","164.516","","","",
"IBRD only","IBD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","439.640586059917","409.674996884138","373.065287690155","367.095427234293","360.170288271174","368.980685003287","355.855450427048","348.571313574308","340.867727631001","335.561757146475","329.409501996775","320.906681226778","315.357502527426","307.302228721775","302.335942409519","296.352895242106","291.495678166274","287.324035964607","284.031664115787","279.944266854298","277.56347856631","274.086990236479","268.997973670321","264.065203775668","258.620146993463","252.373076594868","245.118062911355","241.41685444045","239.154345215813","235.891772394878","235.068958663463","231.687155980206","230.408621632445","231.134154040714","229.871736503866","226.403394519545","222.57651129333","218.538236789059","216.176451487934","215.929322881459","215.056298857039","213.172296441754","210.443512542753","208.991761532888","206.715574063868","202.915091518225","199.220374669289","196.669177541145","195.458494652432","191.822911948988","189.936155760067","186.998063869396","183.620246255528","180.090516948671","176.128334739449","168.627444562193","166.773661215398","165.257271630021","162.029524865021","160.229840708921","171.031012130819","192.291417458126","182.135183647139","",
"IDA & IBRD total","IBT","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","437.510976453332","411.929425990049","380.064092795316","374.982792254499","368.173802752358","375.242669051171","363.491237200067","357.499757135551","349.846077132295","344.782950582729","339.818950723255","347.349455425334","326.13870793059","318.236754961207","313.870764737293","308.491147895133","303.630937580709","299.535222810803","296.744544717284","292.847830804821","289.695942407522","286.248138353954","282.235976130794","278.674632900027","274.936620960442","269.430894576315","263.004970884891","260.141876869342","258.866871048398","254.906926145894","254.355826219485","252.111120169339","251.390562847566","252.070448803648","250.333532282642","248.038607033461","245.270050334708","241.736374927696","240.257637515095","237.996625818662","236.096649430311","234.370946082131","231.933143431727","230.315451325934","228.239955936486","224.774275464041","220.698282605541","218.531004354319","217.505105035724","213.574278120331","211.200631190516","207.88090303211","205.194409037985","202.275842587582","198.625411394752","192.829799341257","190.562297007894","189.020072167685","186.029434248694","184.169901502127","194.852606408045","214.107603521232","204.420618190818","",
"IDA total","IDA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","426.974943268552","422.958138436495","414.088742225106","413.198371642714","406.869618449639","405.515651829065","400.447345193099","400.794325267596","393.45775601297","389.642504446112","390.593622039471","477.075371020094","379.321722138756","372.248118928922","370.72259113684","368.102965337244","363.008433504092","359.181731851075","358.960039052182","356.067455051783","349.08465283804","345.703876206632","346.783906340933","349.740501680274","354.215251562984","352.125805351658","349.456378634594","350.284986143676","353.330859247059","345.496966649552","345.572037264597","347.941578859889","348.946091724975","348.374812566584","343.434701389264","345.467373846703","346.506904760321","344.390395939967","345.901494613699","333.891070747805","326.610919762367","324.648693765499","322.587652184584","319.444014987734","317.387937891638","314.495307799059","307.952367509774","306.318131833036","305.042696518492","298.911255339088","293.499596019789","287.583972251487","286.469239314042","284.851507216349","281.305605137302","277.951227604038","273.041196682221","270.079063045217","266.475219536349","262.82835370587","271.039346826726","282.514393193873","272.746938582954","",
"IDA blend","IDB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","424.297854086914","418.438219831831","401.336606400633","396.299051063252","390.640531970909","382.827781126107","374.254299459787","385.212741804462","370.969141761064","362.813308103815","341.824787358307","389.899159796864","332.367696448925","328.469435854354","327.993517750767","324.028484963905","321.68272720281","321.922318434744","320.389195292916","318.654047300115","311.723114696976","305.841217711665","305.273867586826","301.426742476229","300.877132089409","299.989951406794","300.919116962216","306.548453957356","309.148520980689","309.221927368268","311.863055670183","315.297209372279","318.956542706003","324.176816551236","329.82143026653","338.718864343026","340.303851051131","344.872871099152","342.214984389133","338.325904495506","332.617833504119","331.811036061736","328.270309744947","326.365967300805","324.999505896227","326.025390177938","317.544881028223","317.64680936186","315.903693167354","312.097641198219","307.84870884964","303.470389268464","302.161009675761","298.966617834191","298.740415306516","296.763685435852","293.766726876355","292.193550313037","290.641648237897","287.475953307473","297.361789758698","307.003450930723","295.266913873432","",
"Indonesia","IDN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","400.182","392.065","380.677","377.087","371.672","564.481","409.419","356.269","352.419","344.736","338.992","334.619","325.437","319.581","313.607","309.146","305.162","300.189","293.89","284.348","276.635","270.976","261.676","258.524","250.426","242.483","240.499","237.941","241.716","237.41","233.257","228.746","221.945","221.588","217.88","216.102","218.659","217.115","214.953","219.709","214.959","216.339","208.586","211.662","227.47","209.773","211.833","206.339","208.296","209.654","205.065","204.679","205.062","206.261","200.078","199.15","199.765","199.216","193.961","192.873","219.64","244.106","232.302","",
